TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	1	0	26.9528	9.67638	0.147069	1.13723	9.3055	0	-1	14	0.915224	4	-0.479766	4894	348708	527	2022-12-6-10:7:6
-7.49	1	0	25.4412	9.62208	0.153103	1.08951	9.32448	2	-1	13	0.917472	4	-0.349732	4903	353611	527	2022-12-6-10:7:13
-7.49	1	0	1.87075	10.6187	0.0423674	0.345983	10.6856	2	-1	12	0.392028	0.25	-0.256497	5632	359243	528	2022-12-6-10:7:20
-7.49	1	0	1.89648	10.7647	0.0261498	0.215291	10.9551	0	-1	11	0.977326	0.25	0.547989	5839	365082	534	2022-12-6-10:7:26
-7.49	0	0	13.6482	9.35396	0.182893	1.37134	9.0303	2	-1	10	0.759421	2	-0.211721	4758	369840	528	2022-12-6-10:7:34
-7.49	1	0	26.2583	5.37517	0.487485	5.03796	4.93702	32	-1	9	0.806441	4	-0.628265	2576	372416	524	2022-12-6-10:7:42
-7.49	0	0	7.39074	8.89797	0.233559	1.90871	8.59583	16	-1	8	0.535284	1	-0.617028	4519	376935	527	2022-12-6-10:7:51
-7.49	1	0	1.75663	10.5915	0.0453899	0.364489	10.5009	32	-1	7	0.518198	0.25	-0.00362047	5545	382480	529	2022-12-6-10:7:59
-7.49	1	0	1.81939	10.738	0.0291083	0.232792	10.8979	8	-1	6	0.908426	0.25	0.016801	5754	388234	529	2022-12-6-10:8:6
-7.49	1	0	41.5839	3.29846	0.415339	8.25037	2.98102	32	-1	5	0.74571	8	-0.430255	1562	389796	527	2022-12-6-10:8:14
-7.49	1	0	3.77507	10.5656	0.0482682	0.399467	10.5777	4	-1	4	0.914303	0.5	-0.0590757	5575	395371	528	2022-12-6-10:8:21
-7.49	1	0	12.7965	8.29063	0.301041	2.2636	7.79924	32	-1	3	0.903903	2	-0.312979	4107	399478	528	2022-12-6-10:8:30
-7.49	1	0	37.9922	7.48725	0.353736	2.39878	7	2	-1	2	0.956028	8	-0.524582	3665	403143	525	2022-12-6-10:8:37
-7.49	0	0	26.0015	8.42303	0.284551	2.10879	8.01714	2	-1	1	0.75909	4	-0.523069	4199	407342	525	2022-12-6-10:8:45
-7.49	1	0	3.77813	10.6593	0.0378555	0.301459	10.6979	1	-1	0	0.969475	0.5	0.453122	5692	413034	533	2022-12-6-10:8:52
TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	0	0	1.83025	10.4747	0.058363	0.469971	10.3837	4	-1	95	0.726139	0.25	-0.0964126	5484	5484	529	2022-12-6-10:35:6
-7.49	1	0	24.7168	8.31319	0.298535	2.01033	7.8781	2	-1	94	0.85463	4	-0.496176	4125	9609	525	2022-12-6-10:35:14
-7.49	1	0	3.66022	9.98159	0.113157	0.911048	9.61815	4	-1	93	0.660122	0.5	-0.308245	5077	14686	529	2022-12-6-10:35:22
-7.49	0	0	7.41858	9.97306	0.114105	0.914101	9.61351	4	-1	92	0.825276	1	0.365982	5113	19799	533	2022-12-6-10:35:30
-7.49	1	0	3.67269	9.88478	0.123914	0.999405	9.48485	0	-1	91	0.92349	0.5	-0.402605	4997	24796	528	2022-12-6-10:35:38
-7.49	1	0	35.9429	1.92046	0.41319	8.71451	1.69187	16	-1	90	0.812928	8	-0.197291	885	25681	529	2022-12-6-10:35:46
-7.49	1	0	6.58099	8.34674	0.294807	2.31922	7.9053	64	-1	89	0.715881	1	-0.371342	4164	29845	528	2022-12-6-10:35:56
-7.49	1	0	14.2082	9.80879	0.132356	1.04806	9.43264	8	-1	88	0.884383	2	-0.304235	4960	34805	527	2022-12-6-10:36:4
-7.49	1	0	1.83711	10.2978	0.0780253	0.64194	10.1038	16	-1	87	0.722649	0.25	0.151434	5346	40151	530	2022-12-6-10:36:12
-7.49	0	0	6.16296	9.80594	0.132674	1.00817	9.40943	64	-1	86	0.802461	1	-0.0855949	4977	45128	530	2022-12-6-10:36:21
-7.49	1	0	26.5445	8.57625	0.269306	2.07372	8.09125	8	-1	85	0.825882	4	-0.330857	4245	49373	526	2022-12-6-10:36:29
-7.49	0	0	3.59853	10.027	0.108114	0.860226	9.67486	16	-1	84	0.686215	0.5	-0.256091	5108	54481	529	2022-12-6-10:36:37
-7.49	1	0	25.4966	9.23277	0.196359	1.44318	8.82543	0	-1	83	0.924392	4	-0.186173	4641	59122	527	2022-12-6-10:36:44
-7.49	1	0	7.29338	10.1991	0.0889894	0.703626	9.91745	0	-1	82	0.890944	1	0.408288	5276	64398	533	2022-12-6-10:36:52
-7.49	1	0	3.65342	10.3041	0.0773222	0.622194	10.0564	1	-1	81	0.897306	0.5	0.346866	5339	69737	532	2022-12-6-10:37:0
-7.49	0	0	27.2045	5.66664	0.468671	5.01448	5.22243	8	-1	80	0.639617	4	-0.626458	2737	72474	526	2022-12-6-10:37:7
-7.49	1	0	6.22431	9.42294	0.175228	1.23407	8.9774	16	-1	79	0.832687	1	0.326442	4757	77231	531	2022-12-6-10:37:16
-7.49	1	0	39.2527	6.53749	0.486628	3.07429	6.08604	1	-1	78	0.839884	8	-0.711507	3174	80405	523	2022-12-6-10:37:24
-7.49	0	0	3.4991	10.38	0.0688913	0.536543	10.2448	1	-1	77	0.716332	0.5	0.295528	5430	85835	531	2022-12-6-10:37:31
-7.49	1	0	11.1648	6.11984	0.54224	3.56221	5.65849	32	-1	76	0.727973	2	0.0405196	2989	88824	530	2022-12-6-10:37:41
-7.49	1	0	37.3403	6.23078	0.451081	3.16931	5.76281	4	-1	75	0.887508	8	-0.256331	3028	91852	527	2022-12-6-10:37:51
-7.49	1	0	1.83837	10.5598	0.0489058	0.39486	10.58	8	-1	74	0.745081	0.25	0.159446	5608	97460	531	2022-12-6-10:37:59
-7.49	1	0	1.88545	10.6048	0.0439065	0.35763	10.6177	2	-1	73	0.814537	0.25	0.130256	5627	103087	531	2022-12-6-10:38:8
-7.49	0	0	37.8232	4.27386	0.415336	4.98125	3.9072	4	-1	72	0.769233	8	-0.0849547	2052	105139	528	2022-12-6-10:38:17
-7.49	1	0	1.8765	10.3609	0.0710062	0.576199	10.1966	1	-1	71	0.777879	0.25	-0.211793	5384	110523	529	2022-12-6-10:38:27
-7.49	0	0	11.6956	1.92115	0.389325	11.8464	1.70245	64	-1	70	0.142186	2	0.10537	895	111418	531	2022-12-6-10:38:39
-7.49	0	0	7.48563	9.8486	0.127933	1.04483	9.5076	1	-1	69	0.78042	1	-0.48848	4990	116408	526	2022-12-6-10:38:48
-7.49	0	0	13.8213	9.45233	0.171964	1.30506	9.04528	1	-1	68	0.810321	2	0.13722	4783	121191	530	2022-12-6-10:38:55
-7.49	1	0	14.7408	9.99771	0.111366	0.89326	9.6692	1	-1	67	0.916388	2	-0.415322	5075	126266	526	2022-12-6-10:39:3
-7.49	1	0	3.09857	8.43627	0.284859	2.20607	7.9531	64	-1	66	0.576335	0.5	0.202951	4229	130495	533	2022-12-6-10:39:15
-7.49	1	0	24.0913	6.1519	0.459267	3.90713	5.73864	16	-1	65	0.728383	4	-0.244514	3020	133515	528	2022-12-6-10:39:25
-7.49	0	0	35.9682	4.70232	0.401482	4.55766	4.33459	2	-1	64	0.69218	8	-0.225237	2283	135798	529	2022-12-6-10:39:33
-7.49	0	0	13.0028	3.44821	0.562047	7.09818	3.09452	32	-1	63	0.372094	2	0.0151375	1626	137424	529	2022-12-6-10:39:46
-7.49	1	0	35.9965	5.39435	0.569404	3.6421	4.98485	0	-1	62	0.859103	8	-0.177177	2622	140046	528	2022-12-6-10:39:56
-7.49	1	0	43.0124	0.27419	0.0657816	24.979	0.24381	64	-1	61	0.234858	8	-0.582154	118	140164	525	2022-12-6-10:40:7
-7.49	0	0	7.31831	9.7913	0.1343	1.06754	9.34915	2	-1	60	0.790069	1	-0.305132	4917	145081	527	2022-12-6-10:40:16
-7.49	0	0	3.59787	10.1231	0.0974338	0.770198	9.79434	8	-1	59	0.803099	0.5	0.0251463	5181	150262	530	2022-12-6-10:40:24
-7.49	0	0	6.54357	9.63988	0.151124	1.07519	9.26266	8	-1	58	0.791028	1	0.465615	4926	155188	533	2022-12-6-10:40:33
-7.49	1	0	6.50448	10.1647	0.0928108	0.666865	9.89493	1	-1	57	0.871456	1	0.501285	5264	160452	533	2022-12-6-10:40:40
-7.49	0	0	3.75338	10.1704	0.092178	0.737254	9.94129	4	-1	56	0.796538	0.5	-0.239803	5239	165691	528	2022-12-6-10:40:49
-7.49	1	0	1.71322	9.58278	0.157469	1.25446	9.25752	64	-1	55	0.237714	0.25	0.268144	4915	170606	532	2022-12-6-10:41:6
-7.49	0	0	1.88293	10.492	0.0564417	0.453139	10.3932	8	-1	54	0.958033	0.25	-0.000298806	5488	176094	529	2022-12-6-10:41:14
-7.49	1	0	1.77806	10.2933	0.0785247	0.625504	10.1238	32	-1	53	0.641971	0.25	0.229817	5386	181480	533	2022-12-6-10:41:24
-7.49	1	0	33.1988	1.17016	0.254737	11.3618	1.03416	32	-1	52	0.72126	8	-0.276473	536	182016	527	2022-12-6-10:41:35
-7.49	1	0	10.4834	3.75145	0.495433	6.22	3.38374	64	-1	51	0.391177	2	-0.224793	1780	183796	529	2022-12-6-10:41:52
-7.49	0	0	40.0061	5.46166	0.481418	3.94585	5.01521	1	-1	50	0.727723	8	-0.465734	2627	186423	526	2022-12-6-10:42:1
-7.49	1	0	40.352	7.03566	0.383026	2.85785	6.57765	2	-1	49	0.900579	8	-0.317516	3464	189887	528	2022-12-6-10:42:8
-7.49	1	0	24.005	3.8668	0.444617	6.95515	3.5322	32	-1	48	0.543453	4	-0.292717	1854	191741	528	2022-12-6-10:42:18
-7.49	1	0	14.7833	9.49259	0.16749	1.3505	9.05323	0	-1	47	0.800601	2	-0.251844	4751	196492	526	2022-12-6-10:48:7
-7.49	1	0	7.43886	9.94949	0.116724	0.940332	9.72693	8	-1	46	0.893813	1	0.282375	5156	201648	531	2022-12-6-10:48:15
-7.49	0	0	38.5244	4.79152	0.446596	4.63646	4.40684	0	-1	45	0.76289	8	-0.451423	2307	203955	526	2022-12-6-10:48:24
-7.49	0	0	14.7144	7.5674	0.3814	3.12445	7.11238	8	-1	44	0.63294	2	-0.504978	3724	207679	525	2022-12-6-10:48:32
-7.49	0	0	6.66537	8.58424	0.268418	1.99614	8.07925	16	-1	43	0.631839	1	-0.0776991	4272	211951	530	2022-12-6-10:48:40
-7.49	0	0	1.93624	10.4188	0.0645796	0.539419	10.2712	1	-1	42	0.935896	0.25	0.359567	5443	217394	531	2022-12-6-10:48:50
-7.49	1	0	24.1303	8.65872	0.260142	1.83066	8.18441	1	-1	41	0.883082	4	-0.389846	4295	221689	526	2022-12-6-10:48:58
-7.49	1	0	3.493	9.56134	0.159851	1.30686	9.10606	32	-1	40	0.712264	0.5	-0.270675	4798	226487	528	2022-12-6-10:49:10
-7.49	1	0	25.6053	0.976928	0.289603	13.4941	0.850662	64	-1	39	0.349918	4	-0.188933	441	226928	529	2022-12-6-10:49:20
-7.49	1	0	1.90566	10.4916	0.0564925	0.471029	10.3958	4	-1	38	0.459058	0.25	-0.0369506	5478	232406	528	2022-12-6-10:49:29
-7.49	1	0	25.455	8.41933	0.286741	2.15144	7.95463	4	-1	37	0.898807	4	-0.124092	4198	236604	529	2022-12-6-10:49:37
-7.49	0	0	12.5275	7.31106	0.361363	2.86958	6.88658	16	-1	36	0.593944	2	-0.228381	3633	240237	529	2022-12-6-10:49:46
-7.49	1	0	3.84158	10.1848	0.0905791	0.759017	9.94206	8	-1	35	0.816762	0.5	0.622997	5308	245545	535	2022-12-6-10:49:53
-7.49	0	0	38.103	1.88245	0.324707	11.4252	1.67486	32	-1	34	0.545345	8	-0.0787811	876	246421	529	2022-12-6-10:50:3
-7.49	0	0	25.1231	2.04425	0.352501	12.8596	1.85496	32	-1	33	0.291352	4	-0.581521	962	247383	524	2022-12-6-10:50:12
-7.49	0	0	48.0787	0.19744	0.0636279	35.03	0.170778	64	-1	32	-0.237408	8	-0.527905	81	247464	527	2022-12-6-10:50:24
-7.49	0	0	24.5648	8.02783	0.33034	2.3372	7.58333	1	-1	31	0.714702	4	-0.305513	3993	251457	528	2022-12-6-10:50:32
-7.49	1	0	3.78789	10.4337	0.0629266	0.523258	10.2679	16	-1	30	0.772428	0.5	0.141823	5432	256889	530	2022-12-6-10:50:44
-7.49	0	0	25.4083	3.75443	0.526145	7.04758	3.41098	16	-1	29	0.484402	4	-0.282486	1791	258680	528	2022-12-6-10:50:52
-7.49	0	0	13.8778	9.39021	0.178866	1.33644	8.97547	0	-1	28	0.855033	2	0.0583321	4747	263427	530	2022-12-6-10:51:0
-7.49	1	0	1.81864	10.496	0.056001	0.448747	10.4323	0	-1	27	0.36207	0.25	0.344147	5539	268966	532	2022-12-6-10:51:7
-7.49	0	0	1.82113	9.86602	0.125998	1.02858	9.55367	32	-1	26	0.441203	0.25	0.249216	5062	274028	531	2022-12-6-10:51:16
-7.49	0	0	1.70322	9.08859	0.212378	1.7253	8.569	64	-1	25	0.417815	0.25	0.15261	4524	278552	529	2022-12-6-10:51:27
-7.49	1	0	7.61737	10.0484	0.105732	0.87352	9.71509	2	-1	24	0.915564	1	-0.0386954	5139	283691	530	2022-12-6-10:51:35
-7.49	1	0	7.16039	8.93625	0.229305	1.87901	8.49524	32	-1	23	0.822307	1	-0.480913	4450	288141	525	2022-12-6-10:51:43
-7.49	0	0	1.87972	10.3754	0.0694051	0.566206	10.1917	2	-1	22	0.577796	0.25	0.294395	5411	293552	532	2022-12-6-10:51:51
-7.49	0	0	26.8886	7.24477	0.3848	3.15773	6.79317	0	-1	21	0.745644	4	-0.380328	3570	297122	527	2022-12-6-10:52:0
-7.49	0	0	7.02129	7.42917	0.389814	3.07175	6.93371	32	-1	20	0.46027	1	0.0471755	3650	300772	528	2022-12-6-10:52:8
-7.49	0	0	6.85417	9.95108	0.116547	0.87523	9.63826	0	-1	19	0.781402	1	-0.136472	5079	305851	528	2022-12-6-10:52:15
-7.49	0	0	1.9185	10.4981	0.0557654	0.459642	10.4118	0	-1	18	0.693191	0.25	-0.356311	5476	311327	527	2022-12-6-10:52:23
-7.49	0	0	26.1548	7.6495	0.34913	2.8142	7.17235	2	-1	17	0.721129	4	-0.354813	3776	315103	528	2022-12-6-10:52:30
-7.49	0	0	37.4613	0.85932	0.268873	11.6463	0.741935	16	-1	16	0.511852	8	-0.496698	382	315485	527	2022-12-6-10:52:38
-7.49	1	0	12.6354	9.32006	0.18666	1.2891	8.8828	2	-1	15	0.870648	2	-0.0343498	4689	320174	529	2022-12-6-10:52:45
-7.49	0	0	3.49659	8.86912	0.236764	1.89301	8.41055	32	-1	14	0.56243	0.5	0.0628577	4456	324630	531	2022-12-6-10:52:54
-7.49	0	0	12.2002	8.63591	0.262676	1.82828	8.15066	4	-1	13	0.741547	2	0.281815	4317	328947	531	2022-12-6-10:53:1
-7.49	1	0	13.8819	8.02812	0.330209	2.48794	7.55451	16	-1	12	0.752685	2	0.282053	4009	332956	532	2022-12-6-10:53:11
-7.49	1	0	6.65526	10.0181	0.109102	0.805935	9.62664	4	-1	11	0.917656	1	0.378005	5121	338077	533	2022-12-6-10:53:19
-7.49	0	0	35.9018	3.23856	0.491079	6.01411	2.92642	8	-1	10	0.583844	8	-0.0349961	1541	339618	530	2022-12-6-10:53:26
-7.49	0	0	27.4172	7.26783	0.349574	3.39161	6.85714	4	-1	9	0.597428	4	-0.685004	3590	343208	525	2022-12-6-10:53:35
-7.49	1	0	3.78475	10.2676	0.0813822	0.668418	10.0623	2	-1	8	0.859655	0.5	0.114122	5323	348531	530	2022-12-6-10:53:43
-7.49	0	0	1.83174	10.2676	0.0813784	0.667633	9.99811	16	-1	7	0.668699	0.25	-0.122601	5269	353800	528	2022-12-6-10:53:50
-7.49	1	0	38.0631	4.40275	0.444586	4.47506	4.03059	8	-1	6	0.859249	8	-0.589148	2098	355898	523	2022-12-6-10:53:58
-7.49	1	0	13.4396	9.61996	0.153338	1.12579	9.25752	4	-1	5	0.815016	2	0.193791	4915	360813	532	2022-12-6-10:54:5
-7.49	0	0	3.47213	7.31208	0.379733	3.34829	6.85633	64	-1	4	-0.0810136	0.5	-0.181833	3618	364431	529	2022-12-6-10:54:16
-7.49	0	0	23.911	0.622436	0.181944	19.4904	0.535985	64	-1	3	0.0578464	4	-0.321712	274	364705	528	2022-12-6-10:54:28
-7.49	0	0	12.4581	9.07487	0.213904	1.54003	8.6566	2	-1	2	0.721191	2	0.0789941	4577	369282	530	2022-12-6-10:54:37
-7.49	0	0	3.87967	10.3181	0.0757694	0.639569	10.162	2	-1	1	0.821913	0.5	0.173747	5385	374667	531	2022-12-6-10:54:46
-7.49	0	0	3.84582	10.4111	0.0654317	0.544006	10.2638	0	-1	0	0.721405	0.5	-0.195385	5398	380065	527	2022-12-6-10:54:54
TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	0	0	38.8181	4.3142	0.431673	5.65061	3.97338	1	-1	95	0.645306	8	-0.403113	2080	2080	526	2022-12-6-15:38:6
-7.49	0	0	7.90159	9.76846	0.136838	1.12359	9.37002	4	-1	94	0.618057	1	-0.266111	4929	7009	527	2022-12-6-15:38:14
-7.49	1	0	26.5977	3.92521	0.454808	7.08863	3.57605	32	-1	93	0.557224	4	-0.423009	1871	8880	526	2022-12-6-15:38:22
-7.49	1	0	23.1498	6.32255	0.431587	3.79992	5.87097	8	-1	92	0.669133	4	-0.393661	3085	11965	527	2022-12-6-15:38:31
-7.49	0	0	26.5727	7.90793	0.280119	2.5295	7.49049	2	-1	91	0.612808	4	-0.374919	3929	15894	526	2022-12-6-15:38:42
-7.49	0	0	13.1437	9.09544	0.211617	1.50355	8.65472	0	-1	90	0.68637	2	0.110234	4576	20470	530	2022-12-6-15:38:49
-7.49	0	0	1.93339	10.4507	0.0610334	0.498873	10.3509	8	-1	89	0.749528	0.25	0.061967	5476	25946	530	2022-12-6-15:38:58
-7.49	0	0	37.5841	1.83154	0.301894	10.6918	1.64583	64	-1	88	0.429428	8	-0.413291	860	26806	528	2022-12-6-15:39:7
-7.49	1	0	14.7025	9.22167	0.197592	1.52421	8.78261	1	-1	87	0.744798	2	-0.119741	4636	31442	529	2022-12-6-15:39:14
-7.49	1	0	1.90534	10.4992	0.0556492	0.452523	10.4848	4	-1	86	0.820099	0.25	-0.233189	5527	36969	528	2022-12-6-15:39:22
-7.49	0	0	3.80267	10.4967	0.0559173	0.450196	10.3962	8	-1	85	0.848661	0.5	0.126918	5500	42469	530	2022-12-6-15:39:34
-7.49	1	0	43.2679	5.86035	0.47579	3.77186	5.41794	4	-1	84	0.797936	8	-0.67355	2829	45298	524	2022-12-6-15:39:44
-7.49	0	0	26.1528	7.78268	0.29961	2.64538	7.34659	0	-1	83	0.613676	4	-0.402268	3868	49166	528	2022-12-6-15:39:53
-7.49	0	0	7.67908	10.04	0.106667	0.853795	9.72744	1	-1	82	0.674409	1	0.275986	5165	54331	532	2022-12-6-15:40:0
-7.49	0	0	39.9411	2.75796	0.501999	8.05293	2.4649	16	-1	81	0.514192	8	-0.387219	1289	55620	527	2022-12-6-15:40:14
-7.49	0	0	12.6269	2.38431	0.55471	8.41284	2.08835	64	-1	80	0.372144	2	0.367741	1102	56722	532	2022-12-6-15:40:30
-7.49	0	0	7.03771	7.84218	0.351098	2.67404	7.41808	32	-1	79	0.427097	1	0.147305	3929	60651	531	2022-12-6-15:40:39
-7.49	0	0	13.4246	8.27858	0.30238	2.05323	7.84934	8	-1	78	0.646476	2	0.0924038	4157	64808	531	2022-12-6-15:40:46
-7.49	0	0	1.9397	10.5941	0.045104	0.365905	10.6372	4	-1	77	0.924575	0.25	0.32725	5648	70456	532	2022-12-6-15:40:54
-7.49	1	0	3.89643	10.3805	0.068837	0.560727	10.2245	4	-1	76	0.914985	0.5	0.265109	5408	75864	530	2022-12-6-15:41:1
-7.49	0	0	3.84004	10.2648	0.0816874	0.663421	10.1212	2	-1	75	0.749277	0.5	-0.140728	5333	81197	528	2022-12-6-15:41:10
-7.49	0	0	38.8533	4.83165	0.432991	4.77147	4.46095	0	-1	74	0.628708	8	-0.483917	2332	83529	525	2022-12-6-15:41:17
-7.49	0	0	11.3953	8.723	0.253	1.60899	8.28653	4	-1	73	0.713628	2	-0.182538	4358	87887	527	2022-12-6-15:41:24
-7.49	1	0	3.94781	9.0075	0.221389	1.80976	8.53107	64	-1	72	0.646363	0.5	0.271029	4522	92409	531	2022-12-6-15:41:35
-7.49	0	0	26.2392	7.72558	0.333954	2.61872	7.27273	1	-1	71	0.632176	4	-0.429155	3829	96238	528	2022-12-6-15:41:43
-7.49	0	0	25.2634	0.439532	0.110386	18.3877	0.382231	64	-1	70	0.154322	4	-0.145887	185	96423	484	2022-12-6-15:41:57
-7.49	1	0	7.42103	10.2904	0.0788495	0.615461	10.1165	0	-1	69	0.84343	1	0.386468	5371	101794	532	2022-12-6-15:42:6
-7.49	1	0	1.86501	10.51	0.0544472	0.433608	10.4358	1	-1	68	0.732407	0.25	0.230288	5521	107315	530	2022-12-6-15:42:13
-7.49	1	0	1.90067	10.6357	0.0404804	0.325891	10.7269	0	-1	67	0.886498	0.25	0.286386	5686	113001	531	2022-12-6-15:42:22
-7.49	1	0	12.9427	8.046	0.328222	2.38958	7.5625	16	-1	66	0.629801	2	-0.243784	3982	116983	528	2022-12-6-15:42:32
-7.49	0	0	1.8618	10.5206	0.0532715	0.425118	10.5113	16	-1	65	0.856523	0.25	0.0940376	5561	122544	530	2022-12-6-15:42:41
-7.49	1	0	26.76	8.48299	0.279667	2.10577	8.00756	4	-1	64	0.843689	4	-0.100564	4226	126770	529	2022-12-6-15:42:47
-7.49	0	0	10.7487	7.59545	0.378284	2.45263	7.11385	16	-1	63	0.506593	2	-0.16448	3738	130508	527	2022-12-6-15:42:56
-7.49	0	0	7.7266	10.0504	0.105511	0.856811	9.75379	2	-1	62	0.868989	1	-0.191693	5140	135648	528	2022-12-6-15:43:4
-7.49	0	0	6.77821	9.00804	0.221329	1.65176	8.51044	16	-1	61	0.75543	1	-0.235632	4474	140122	527	2022-12-6-15:43:13
-7.49	0	0	1.8509	9.29121	0.189866	1.50843	8.80639	64	-1	60	0.314881	0.25	0.0561736	4676	144798	532	2022-12-6-15:43:27
-7.49	0	0	7.60712	10.1979	0.0891198	0.704661	9.96422	0	-1	59	0.851139	1	0.300715	5280	150078	531	2022-12-6-15:43:34
-7.49	1	0	3.91281	10.3628	0.0707952	0.576502	10.1573	0	-1	58	0.631417	0.5	0.618252	5414	155492	534	2022-12-6-15:43:42
-7.49	0	0	7.65375	5.70636	0.535869	4.80552	5.24906	64	-1	57	0.34904	1	-0.0940071	2773	158265	530	2022-12-6-15:43:54
-7.49	1	0	26.0033	8.71234	0.254184	1.87581	8.23106	0	-1	56	0.850416	4	-0.28427	4336	162601	528	2022-12-6-15:44:2
-7.49	1	0	1.89339	10.2676	0.0813799	0.657068	10.0682	8	-1	55	0.310433	0.25	-0.243199	5306	167907	528	2022-12-6-15:44:9
-7.49	1	0	3.7365	9.80438	0.132847	1.06315	9.39924	32	-1	54	0.294979	0.5	-0.287945	4934	172841	526	2022-12-6-15:44:17
-7.49	1	0	1.82841	10.4794	0.0578479	0.459076	10.4124	16	-1	53	0.926521	0.25	0.0981253	5520	178361	531	2022-12-6-15:44:24
-7.49	1	0	12.6914	9.77585	0.136017	0.939114	9.38346	4	-1	52	0.934386	2	0.426438	4981	183342	532	2022-12-6-15:44:31
-7.49	1	0	5.92499	10.0736	0.102929	0.69334	9.77903	4	-1	51	0.897671	1	0.599943	5211	188553	534	2022-12-6-15:44:39
-7.49	0	0	3.58089	8.77773	0.246919	1.92137	8.34091	32	-1	50	0.350772	0.5	-0.00794341	4394	192947	528	2022-12-6-15:44:49
-7.49	1	0	36.0255	2.37039	0.302378	9.81391	2.16257	32	-1	49	0.624009	8	-0.017901	1135	194082	529	2022-12-6-15:44:58
-7.49	0	0	3.68848	10.4108	0.0654614	0.521374	10.242	0	-1	48	0.840556	0.5	-0.14101	5408	199490	529	2022-12-6-15:45:8
-7.49	1	0	37.1783	6.63571	0.441629	2.74931	6.17871	2	-1	47	0.788664	8	-0.38512	3241	202731	526	2022-12-6-15:50:2
-7.49	1	0	12.9935	9.74574	0.139362	0.965157	9.32514	0	-1	46	0.844124	2	-0.0781334	4923	207654	529	2022-12-6-15:50:8
-7.49	1	0	13.1374	9.81504	0.131662	0.917519	9.46038	2	-1	45	0.890964	2	0.195073	5004	212658	530	2022-12-6-15:50:18
-7.49	1	0	1.87146	10.3531	0.0718781	0.570672	10.2124	2	-1	44	0.683029	0.25	0.278288	5422	218080	532	2022-12-6-15:50:25
-7.49	0	0	39.0555	5.24731	0.458234	4.58649	4.86364	4	-1	43	0.645516	8	-0.405813	2559	220639	528	2022-12-6-15:50:32
-7.49	1	0	37.252	0.206245	0.0658994	21.4181	0.177358	64	-1	42	0.362647	8	-0.0223597	85	220724	530	2022-12-6-15:50:45
-7.49	1	0	26.3095	8.96283	0.226352	1.6475	8.52552	1	-1	41	0.865424	4	-0.11319	4499	225223	529	2022-12-6-15:50:55
-7.49	1	0	11.8345	9.40385	0.17735	1.16151	8.99245	8	-1	40	0.784336	2	0.140599	4756	229979	530	2022-12-6-15:51:3
-7.49	0	0	3.77209	8.30717	0.299204	2.38521	7.83835	64	-1	39	0.558514	0.5	0.236883	4160	234139	532	2022-12-6-15:51:13
-7.49	0	0	1.83431	10.4564	0.0604012	0.472806	10.3226	0	-1	38	0.475046	0.25	0.075094	5461	239600	530	2022-12-6-15:51:21
-7.49	0	0	24.7065	6.95779	0.37602	3.12521	6.51527	4	-1	37	0.603822	4	-0.430271	3404	243004	524	2022-12-6-15:51:28
-7.49	0	0	25.8373	6.50152	0.400265	3.89385	6.05513	8	-1	36	0.553678	4	-0.442358	3175	246179	526	2022-12-6-15:51:36
-7.49	0	0	12.1749	5.5839	0.451152	4.35634	5.1575	32	-1	35	0.376099	2	-0.298485	2709	248888	527	2022-12-6-15:51:45
-7.49	0	0	7.26072	9.45956	0.17116	1.28902	9.05871	8	-1	34	0.789816	1	-0.144577	4774	253662	528	2022-12-6-15:51:52
-7.49	1	0	40.5906	3.94555	0.52387	5.4532	3.57576	16	-1	33	0.780222	8	-0.373346	1877	255539	528	2022-12-6-15:52:0
-7.49	1	0	7.20134	10.086	0.101551	0.775642	9.72846	1	-1	32	0.952566	1	0.593769	5184	260723	534	2022-12-6-15:52:8
-7.49	1	0	27.2336	8.3277	0.296922	2.25955	7.8289	2	-1	31	0.789853	4	-0.596433	4108	264831	526	2022-12-6-15:52:15
-7.49	0	0	13.4005	9.47465	0.169484	1.21542	9.06792	1	-1	30	0.83351	2	-0.117799	4797	269628	530	2022-12-6-15:52:23
-7.49	0	0	13.9952	9.43265	0.17415	1.26886	9.05273	2	-1	29	0.83442	2	0.257505	4797	274425	531	2022-12-6-15:52:30
-7.49	0	0	1.89058	10.6049	0.0439039	0.355869	10.6792	1	-1	28	0.765143	0.25	0.0189411	5650	280075	530	2022-12-6-15:52:37
-7.49	1	0	39.3941	5.97416	0.558654	3.50909	5.51521	0	-1	27	0.829788	8	-0.528714	2891	282966	526	2022-12-6-15:52:45
